10	6.78563	0.275169	0.0601148	11.8787	1.17452	0.374364	21.8352	2.05417	0.78218
17	6.68334	0.291278	0.12202	11.7484	1.20632	0.762084	21.6187	1.98585	1.26462
22	6.58733	0.279343	0.183207	11.5998	1.17063	0.898098	21.2957	1.90347	1.52457
26	6.49142	0.226668	0.18612	11.4302	1.07632	0.978868	20.9104	1.73054	1.57372
29	6.44206	0.172586	0.161726	11.2782	1.04872	0.967305	20.4936	1.69777	1.57796
31	6.40345	0.153062	0.13518	11.1866	0.91746	0.920379	20.2002	1.63994	1.49169
34	6.39412	0.121568	0.129674	11.094	0.815594	0.854949	19.9035	1.54858	1.3728
38	6.37481	0.0578011	0.0926805	10.9279	0.589887	0.621922	19.6649	1.30804	0.981193
43	6.32929	0.0475026	0.0767734	10.8056	0.401512	0.34228	19.584	1.05807	0.426446
50	6.31151	0.0454823	0.0221793	10.7321	0.296198	0.0795072	19.6776	0.94957	-0.151412
70	6.33807	0.117477	-0.149333	11.0153	0.484155	-0.429881	20.3687	1.27402	-0.905773
90	6.55327	0.198432	-0.203479	11.3768	0.725948	-0.605002	21.158	1.39	-1.05988
110	6.769	0.292988	-0.157769	11.7066	0.874049	-0.438722	21.67	1.61857	-0.657713
