10	5.04918	0.595352	-0.761461	10.3659	1.06228	-1.36762	21.8702	1.67455	-1.73531
17	5.25733	0.625307	-0.975823	10.7525	0.942199	-1.80455	22.3383	1.61925	-2.18815
22	5.36006	0.613167	-1.39451	10.8468	0.711049	-2.64273	22.5282	1.24669	-3.31889
26	5.2458	0.533631	-1.93524	10.5561	0.959356	-3.40121	22.197	1.15681	-4.4588
29	4.81467	0.464763	-2.3268	9.89731	1.12266	-3.80627	21.4851	1.43448	-5.07535
31	4.41558	0.53475	-2.41307	9.40045	1.1725	-3.865	20.8359	1.49616	-5.25012
34	3.92489	0.620625	-2.29734	8.59678	1.25711	-3.70635	19.5563	1.57456	-5.20128
38	3.57608	0.805479	-1.74634	7.91083	1.27359	-3.0786	18.577	1.41779	-4.39523
43	3.53671	0.923499	-1.16197	7.8694	1.49565	-2.01533	18.4043	1.44493	-2.94959
50	3.71812	0.809412	-0.723761	8.15641	1.38955	-1.45695	18.6421	1.32124	-2.08102
70	4.09261	0.74387	0.97011	8.96018	1.37565	-1.14128	17.2112	3.34211	2.13354
90	4.40006	0.479016	-0.389083	9.39067	1.42757	-1.11221	20.0826	2.11667	-1.5388
110	4.69989	0.55084	-0.606582	9.41025	1.49943	0.944548	20.9314	1.84792	-1.49432
