10	6.52383	2.82598	-0.0331227	12.6476	2.71672	-0.0267231	23.121	1.89379	-0.135891
17	6.59707	2.82413	0.0521314	12.7893	2.71542	0.0803546	23.2604	2.03839	0.192946
22	6.6108	2.81502	0.181783	12.7943	2.75131	0.311088	23.1844	2.29246	0.587743
26	6.46536	2.90539	0.315374	12.5822	2.97519	0.665344	22.7832	2.51204	0.943696
29	6.24992	2.98257	0.415161	12.1713	3.26003	0.988068	22.198	2.59045	1.05711
31	6.07347	3.01424	0.421267	11.8154	3.43638	1.09641	21.8833	2.76174	1.01671
34	5.87005	3.12442	0.367692	11.4651	3.57117	0.884617	21.5318	2.94911	0.773108
38	5.70334	3.15908	0.234034	11.2295	3.61542	0.495724	21.3996	3.07169	0.399614
43	5.67811	3.20661	0.0213541	11.2571	3.62622	0.1246	21.4872	3.19904	0.0660078
50	5.75632	3.22652	-0.047341	11.4007	3.51753	-0.115295	21.6611	3.11198	-0.136835
70	5.96011	3.07934	-0.098111	11.7318	3.24188	-0.226668	22.1328	2.67989	-0.265808
90	6.14019	2.97639	-0.104879	12.0393	3.00031	-0.209227	22.4057	2.19101	-0.455206
110	6.33214	2.83199	-0.0625387	12.3603	2.81002	-0.138088	22.7491	1.90399	-0.404494
