10	2.64984	1.89926	-0.564477	8.92283	4.02785	0.0655782	22.5899	2.81482	-0.612171
17	2.83648	1.91078	-0.649501	9.72883	3.97532	-0.938928	22.8921	2.49271	-0.885424
22	3.05111	1.84044	-0.810702	10.2717	3.83645	-1.14885	23.1247	2.02746	-1.4588
26	3.02834	1.73005	-1.1692	10.3787	3.42106	-1.86185	23.0737	1.78611	-2.02531
29	2.6344	1.64919	-1.40706	9.77684	2.97173	-2.53307	22.3019	1.16819	-2.97524
31	2.21859	1.57636	-1.49312	9.19604	2.69474	-2.55775	21.3619	0.716555	-3.08302
34	1.57878	1.35356	-1.13399	8.27405	2.33302	-2.17291	20.1908	0.0924537	-2.78314
38	1.5163	1.12738	-0.530836	8.01084	1.8015	-1.51546	19.5371	-0.369925	-1.94297
43	1.56046	1.10649	-0.148796	8.00138	1.52811	-1.14036	19.2023	-0.799295	-1.487
50	1.76204	0.992107	0.141217	8.00931	1.29637	-0.983054	18.4752	-0.979964	-1.54556
70	1.94152	1.06832	-0.109844	7.45933	1.3855	-0.992895	17.2876	4.20908	3.61055
90	2.23423	1.47826	-0.544999	7.40205	2.51957	-0.839462	20.8553	4.69257	-0.758935
110	2.51347	1.83768	-0.482402	8.11617	3.28406	-0.691565	21.8376	3.72138	-0.428105
