10	7.17465	0.36289	-1.11992	11.6256	-0.0511108	-2.52212	21.776	1.17424	-3.96614
17	7.05956	0.429191	-0.837995	11.7339	0.0208304	-3.02787	21.9272	1.07335	-4.83447
22	6.89136	0.274596	-0.230416	11.5604	0.102884	-3.6404	21.7392	1.05872	-5.62465
26	6.8402	0.0271649	-0.596308	11.2356	0.203759	-4.12992	21.2936	0.866506	-6.43361
29	6.77357	-0.153794	-1.38333	10.8267	0.184191	-4.3544	20.7707	0.840569	-6.85558
31	6.47046	-0.169778	-1.18458	10.5035	0.373878	-4.40499	20.2308	0.807614	-7.2063
34	6.3958	-0.346644	-2.0658	9.99178	0.556452	-4.3053	19.4375	0.968581	-7.2788
38	6.11137	-0.34447	-2.21015	9.5003	0.880264	-4.00293	18.4988	1.0755	-7.09652
43	5.79836	-0.273118	-1.99481	9.12891	0.96028	-3.51112	17.3918	1.24051	-6.1697
50	5.75044	-0.231747	-1.53257	8.99637	0.856257	-2.87563	17.0005	0.888015	-4.87473
70	6.06859	-0.0514156	-0.843422	9.58255	0.785739	-1.86678	16.097	0.863572	1.45189
90	6.3525	-0.00455509	-0.762849	10.125	0.553153	-1.75188	19.655	2.67247	-1.99359
110	6.68491	0.0870388	-0.78089	10.2845	0.555134	0.26581	20.6731	2.17773	-2.78201
