10	6.24298	0.978612	-0.0337901	11.8538	1.77626	0.0646591	22.3069	1.86371	0.0674996
17	6.22803	1.07881	0.263965	11.9004	1.83448	0.543042	22.2826	2.14305	0.836303
22	6.15527	1.17764	0.554588	11.793	1.64044	0.919117	22.0358	2.03242	1.36059
26	6.00283	1.12886	0.657396	11.5329	1.56468	1.16762	21.6119	1.95566	1.60484
29	5.88655	1.07748	0.711148	11.249	1.48125	1.24478	21.1159	1.89071	1.66167
31	5.79311	1.05598	0.698051	11.0449	1.43392	1.22481	20.7396	1.81835	1.60057
34	5.68523	0.944117	0.615068	10.5737	1.38413	1.16649	20.1915	1.8134	1.43484
38	5.58325	0.785296	0.414053	10.1633	1.37885	0.97573	19.8533	1.68235	0.969532
43	5.49334	0.645807	0.162645	10.0219	1.30033	0.595347	19.8821	1.42524	0.203203
50	5.50226	0.606693	-0.0466733	10.0806	1.18519	0.0246347	20.1342	1.46898	-0.386424
70	5.70074	0.724618	-0.314382	10.7364	1.35787	-0.600874	20.9365	1.57701	-0.912037
90	5.8929	0.835352	-0.357296	11.2029	1.41258	-0.671706	21.436	1.66499	-0.918492
110	6.08208	0.893234	-0.327044	11.5295	1.49524	-0.58868	21.863	1.65393	-0.769661
