10	6.12189	2.48066	-0.0422812	12.0547	2.66558	-0.069166	22.6321	1.9831	-0.178317
17	6.16673	2.52179	0.0747414	12.2462	2.65551	0.0937546	22.7199	2.00829	0.445512
22	6.16005	2.45852	0.280087	12.2157	2.61771	0.433242	22.6353	2.14032	1.05176
26	6.02885	2.34697	0.544506	11.9291	2.48302	0.984651	22.2283	2.14111	1.44967
29	5.86751	2.25758	0.659339	11.6232	2.38768	1.30243	21.8114	2.1236	1.55977
31	5.75502	2.19636	0.695209	11.3321	2.3296	1.35251	21.4181	2.16913	1.53582
34	5.5454	2.20312	0.630725	10.7383	2.39227	1.0902	20.811	2.24673	1.31771
38	5.30614	2.36766	0.389431	10.1928	2.69694	0.509223	20.4427	2.44618	0.778703
43	5.21181	2.53356	0.110131	10.1354	2.85171	0.115774	20.548	2.71206	-0.0254259
50	5.34238	2.55263	-0.0417813	10.3914	2.84812	-0.0640409	20.9172	2.70983	-0.505269
70	5.65009	2.49675	-0.1621	11.187	2.76133	-0.199491	21.6569	2.43749	-0.73739
90	5.81582	2.45571	-0.17404	11.5491	2.6613	-0.234696	21.9966	2.22736	-0.749388
110	5.98067	2.45153	-0.156562	11.7629	2.60413	-0.203435	22.2556	1.98971	-0.626777
