-3750 	-1250 	0 	5548.96445461618 	-0.477483092844739 	-0.224710414326851 	-0.00651424912448678
-3750 	-1250 	0 	5548.96445461618 	-0.477483092844739 	-0.224710414326851 	-0.00651424912448678
-3717.94871794872 	-1239.31623931624 	0 	5548.96445461618 	-0.477483092844739 	-0.224710414326851 	-0.00651424912448678
-3685.89743589744 	-1228.63247863248 	0 	4435.36878440027 	-0.476295804881826 	-0.223414921899732 	-0.0048791647087776
-3653.84615384615 	-1217.94871794872 	0 	3386.82963321874 	-0.473630947120439 	-0.220945486562068 	-0.00883500199451757
-3621.79487179487 	-1207.26495726496 	0 	3177.23961310922 	-0.469525011205535 	-0.219627903679925 	-0.00421138665008907
-3589.74358974359 	-1196.5811965812 	0 	2894.47507198851 	-0.467429743106131 	-0.22132677893521 	-0.00569794010450167
-3557.69230769231 	-1185.89743589744 	0 	2659.09421079764 	-0.467402357468521 	-0.224412094626028 	-0.00527883695866028
-3557.69230769231 	-1185.89743589744 	0 	2471.51229724475 	-0.470410020425468 	-0.229712694606747 	-0.00399278942718661
-3525.64102564103 	-1175.21367521368 	0 	2379.41466436719 	-0.463814954422725 	-0.222974712765707 	-0.00523590864706831
-3493.58974358974 	-1164.52991452991 	0 	2228.16948074478 	-0.46575862775947 	-0.226036400967685 	-0.00480189400472835
-3461.53846153846 	-1153.84615384615 	0 	2096.83773583522 	-0.469228888383658 	-0.229128566777236 	-0.00313042787906235
-3429.48717948718 	-1143.16239316239 	0 	1924.8354169877 	-0.464670899478778 	-0.225560308268523 	-0.00374795693132216
-3397.4358974359 	-1132.47863247863 	0 	1825.49943872359 	-0.467813456515267 	-0.22760843804024 	-0.0028165701013103
-3365.38461538462 	-1121.79487179487 	0 	1735.49470057269 	-0.47038200508545 	-0.228673250933749 	-0.00233477702883428
-3365.38461538461 	-1121.79487179487 	0 	1685.43652208207 	-0.463107049099906 	-0.224078778833389 	-0.00333261791936826
-3333.33333333333 	-1111.11111111111 	0 	1606.80955539662 	-0.465381638561268 	-0.225682747348326 	-0.00285277522778647
-3301.28205128205 	-1100.42735042735 	0 	1534.98060097127 	-0.467135741475389 	-0.226609222116558 	-0.00247954531562764
-3269.23076923077 	-1089.74358974359 	0 	1407.93645681898 	-0.468378623815672 	-0.22718174278205 	-0.00180800369267904
-3237.17948717949 	-1079.05982905983 	0 	1369.63260580425 	-0.464086129145515 	-0.224932992409547 	-0.00230712316464087
-3205.12820512821 	-1068.37606837607 	0 	1314.07959532098 	-0.465187626875036 	-0.225700062802135 	-0.00195442214993674
-3173.07692307692 	-1057.69230769231 	0 	1261.92008329658 	-0.466074906362541 	-0.22627715950497 	-0.00148785336541105
-3173.07692307692 	-1057.69230769231 	0 	1229.6767556488 	-0.461517523432261 	-0.223748731394352 	-0.00197859693585646
-3141.02564102564 	-1047.00854700855 	0 	1181.77254430291 	-0.462935446404301 	-0.224793193193898 	-0.00158902779871725
-3108.97435897436 	-1036.32478632479 	0 	1136.71507563211 	-0.464319571466716 	-0.225691983638546 	-0.0011291491374867
-3076.92307692308 	-1025.64102564103 	0 	1094.46796485564 	-0.465607585574739 	-0.22642820933625 	-0.000660431869598669
-3076.92307692308 	-1025.64102564103 	0 	1068.87164903159 	-0.461303411304837 	-0.224142017060753 	-0.00121979324978313
-3044.87179487179 	-1014.95726495726 	0 	1030.2774564365 	-0.463051707039535 	-0.225228621804327 	-0.000791277972453845
-3012.82051282051 	-1004.2735042735 	0 	993.975429482301 	-0.464641042292068 	-0.226073247936091 	-0.000370129510831825
-2980.76923076923 	-993.589743589744 	0 	959.748090099672 	-0.465925504644281 	-0.226582953488549 	-2.62448174415416e-05
-2980.76923076923 	-993.589743589743 	0 	907.698668480438 	-0.463839106676209 	-0.225776997431764 	-0.000127088212585333
-2980.76923076923 	-993.589743589743 	0 	939.24273219864 	-0.462093176198653 	-0.224867007759998 	-0.000478259053820955
-2948.71794871795 	-982.905982905983 	0 	907.698668480438 	-0.463839106676209 	-0.225776997431764 	-0.000127088212585333
-2916.66666666667 	-972.222222222222 	0 	877.870861077927 	-0.465199765733717 	-0.226325608154392 	0.000139679962686055
-2884.61538461539 	-961.538461538462 	0 	849.679427356197 	-0.466023033441974 	-0.226452867430865 	0.00027464888528001
-2884.61538461538 	-961.538461538462 	0 	833.055012527703 	-0.463177934141254 	-0.225528525453704 	4.46140282890255e-05
-2852.5641025641 	-950.854700854701 	0 	807.024124371452 	-0.464560489824267 	-0.226064440437433 	0.000254983107795143
-2820.51282051282 	-940.17094017094 	0 	782.426345292332 	-0.465353635683358 	-0.226158394571493 	0.000356454215758949
-2788.46153846154 	-929.48717948718 	0 	759.182220959915 	-0.465458061191671 	-0.225828438368044 	0.000332229945965971
-2788.46153846154 	-929.48717948718 	0 	737.203276184823 	-0.464904730425289 	-0.225143372739279 	0.000194713135049182
-2756.41025641026 	-918.803418803419 	0 	723.487626655797 	-0.464857974967978 	-0.225824583672698 	0.000448642348310689
-2724.35897435898 	-908.119658119658 	0 	702.958700921223 	-0.464913847670232 	-0.225473931701499 	0.000419629879038686
-2692.30769230769 	-897.435897435898 	0 	683.497503957388 	-0.464318524343557 	-0.224785067560894 	0.000293638051692412
-2692.30769230769 	-897.435897435897 	0 	671.365695187763 	-0.46457329948846 	-0.225496993874551 	0.000521947230496585
-2660.25641025641 	-886.752136752137 	0 	653.115473651497 	-0.464590457460337 	-0.22514441401544 	0.000487784764738052
-2628.20512820513 	-876.068376068376 	0 	635.734758925067 	-0.463969907011295 	-0.224488969593681 	0.000374222794586174
-2596.15384615385 	-865.384615384615 	0 	592.848021886295 	-0.463829645003027 	-0.224315228882188 	0.000430820864012747
-2596.15384615385 	-865.384615384615 	0 	619.154839924819 	-0.462825307877856 	-0.223674422660727 	0.000207971088996622
-2596.15384615385 	-865.384615384615 	0 	608.53080103754 	-0.464459355327879 	-0.224903821552447 	0.000533712845176458
