17-05-10_15:30:00.000,33127.85,4115.70,390.39,234.68,-15.94,291.21,-5.06,-18.73,1.01
17-05-10_15:30:00.000,33127.85,4115.70,410.39,234.68,-12.10,286.36,-5.62,-18.41,0.99
17-05-10_15:30:00.000,33127.85,4115.70,430.39,234.68,-8.13,282.85,-6.11,-18.27,0.96
17-05-10_15:30:00.000,33127.85,4115.70,450.39,234.68,-4.08,280.72,-6.47,-18.24,1.02
17-05-10_15:30:00.000,33127.85,4115.70,470.39,234.68,0.00,280.00,-6.82,-18.10,0.95
17-05-10_15:30:00.000,33127.85,4115.70,490.39,234.68,4.08,280.72,-7.20,-17.91,1.00
17-05-10_15:30:00.000,33127.85,4115.70,510.39,234.68,8.13,282.84,-7.62,-17.92,0.93
17-05-10_15:30:00.000,33127.85,4115.70,530.39,234.68,12.09,286.36,-8.00,-17.75,0.98
17-05-10_15:30:00.000,33111.53,4104.14,370.39,234.68,-18.43,316.23,-4.57,-18.72,1.06
17-05-10_15:30:00.000,33111.53,4104.14,390.39,234.68,-14.93,310.49,-5.15,-18.31,1.05
17-05-10_15:30:00.000,33111.53,4104.14,410.39,234.68,-11.31,305.94,-5.58,-18.16,1.04
17-05-10_15:30:00.000,33111.53,4104.14,430.39,234.68,-7.59,302.66,-6.11,-18.16,0.98
17-05-10_15:30:00.000,33111.53,4104.14,450.39,234.68,-3.81,300.67,-6.54,-18.06,1.00
17-05-10_15:30:00.000,33111.53,4104.14,470.39,234.68,0.00,300.00,-6.93,-17.88,0.99
17-05-10_15:30:00.000,33111.53,4104.14,490.39,234.68,3.81,300.67,-7.38,-17.70,0.99
17-05-10_15:30:00.000,33111.53,4104.14,510.39,234.68,7.60,302.66,-7.75,-17.72,0.89
17-05-10_15:30:00.000,33111.53,4104.14,530.39,234.68,11.32,305.95,-8.10,-17.55,0.97
17-05-10_15:30:00.000,33111.53,4104.14,550.39,234.68,14.93,310.49,-8.20,-17.24,0.96
17-05-10_15:30:00.000,33095.21,4092.57,370.39,234.68,-17.35,335.26,-4.56,-18.45,1.07
17-05-10_15:30:00.000,33095.21,4092.57,390.39,234.68,-14.04,329.86,-5.16,-18.05,1.05
17-05-10_15:30:00.000,33095.21,4092.57,410.39,234.68,-10.62,325.58,-5.70,-18.02,1.00
