17-05-10_15:30:00.000,34150.05,5006.30,578.21,236.73,17.53,398.50,-6.19,-17.73,1.64
17-05-10_15:30:00.000,34150.05,5006.30,598.21,236.73,20.23,404.97,-7.02,-14.21,1.61
17-05-10_15:30:00.000,34150.05,5006.30,618.21,236.73,22.83,412.31,-7.89,-9.72,1.62
17-05-10_15:30:00.000,34150.05,5006.30,638.21,236.73,25.35,420.48,-9.62,-4.02,1.77
17-05-10_15:30:00.000,34150.05,5006.30,658.21,236.73,27.76,429.42,-9.15,-2.68,1.86
17-05-10_15:30:00.000,34150.05,5006.30,678.21,236.73,30.07,439.09,-9.55,-6.63,1.87
17-05-10_15:30:00.000,34150.05,5006.30,698.21,236.73,32.28,449.45,-8.68,-9.36,1.50
17-05-10_15:30:00.000,34150.05,5006.30,718.21,236.73,34.38,460.44,-9.62,-10.86,1.67
17-05-10_15:30:00.000,34150.05,5006.30,738.21,236.73,36.38,472.02,-9.75,-12.51,1.58
17-05-10_15:30:00.000,34150.05,5006.30,758.21,236.73,38.29,484.15,-9.80,-15.39,1.35
17-05-10_15:30:00.000,34150.05,5006.30,778.21,236.73,40.10,496.79,-9.93,-17.99,1.19
17-05-10_15:30:00.000,34150.05,5006.30,798.21,236.73,41.82,509.90,-9.87,-18.65,1.51
17-05-10_15:30:00.000,34150.05,5006.30,818.21,236.73,43.45,523.45,-9.43,-19.61,1.29
17-05-10_15:30:00.000,34133.33,4995.33,418.21,236.73,-5.71,402.00,-1.07,-20.94,1.56
17-05-10_15:30:00.000,34133.33,4995.33,438.21,236.73,-2.86,400.50,-1.49,-20.95,1.57
17-05-10_15:30:00.000,34133.33,4995.33,458.21,236.73,-0.00,400.00,-2.14,-20.79,1.54
17-05-10_15:30:00.000,34133.33,4995.33,478.21,236.73,2.86,400.50,-2.94,-20.42,1.71
17-05-10_15:30:00.000,34133.33,4995.33,498.21,236.73,5.71,402.00,-3.23,-20.61,1.62
17-05-10_15:30:00.000,34133.33,4995.33,518.21,236.73,8.53,404.48,-3.58,-20.31,1.51
17-05-10_15:30:00.000,34133.33,4995.33,538.21,236.73,11.31,407.92,-4.79,-19.64,1.61
17-05-10_15:30:00.000,34133.33,4995.33,558.21,236.73,14.04,412.31,-5.41,-19.14,1.60
17-05-10_15:30:00.000,34133.33,4995.33,578.21,236.73,16.70,417.62,-6.39,-17.41,1.50
17-05-10_15:30:00.000,34133.33,4995.33,598.21,236.73,19.29,423.79,-7.05,-14.35,1.56
17-05-10_15:30:00.000,34133.33,4995.33,618.21,236.73,21.80,430.82,-7.94,-8.08,1.68
17-05-10_15:30:00.000,34133.33,4995.33,638.21,236.73,24.23,438.64,-10.00,-4.62,1.74
17-05-10_15:30:00.000,34133.33,4995.33,658.21,236.73,26.57,447.22,-9.58,-4.38,1.83
