0.306533	7.327673	0.660702871	0.191229754	12.02166667	1.54853675	0.222738625	21.51963667	2.910203375	0.172872188
0.308667	7.318402958	0.636441696	0.173849158	12.015145	1.538450708	0.215620475	21.46572333	2.969456375	0.177240088
0.3108	7.329857042	0.632267708	0.163092654	12.0115125	1.490607792	0.233671413	21.499795	2.945551958	0.161825175
0.312933	7.343761458	0.624635833	0.158117243	12.01259917	1.444049333	0.226951854	21.51773667	2.88847875	0.15051125
0.315067	7.345822083	0.616638525	0.140402405	12.00942708	1.443137625	0.227792433	21.47017458	2.884428292	0.213035804
0.3172	7.33812775	0.607973758	0.138235445	12.01127625	1.442390458	0.211694892	21.47357958	2.843179458	0.196166167
0.319333	7.322868083	0.598706654	0.151483633	12.02180792	1.4141195	0.225226254	21.4721725	2.790976917	0.167733242
0.321467	7.319639667	0.577418746	0.133408058	12.01975042	1.398634583	0.218676242	21.45420667	2.77287225	0.15351185
0.3236	7.316996708	0.5686105	0.13741189	12.01321833	1.389504292	0.207943833	21.42821958	2.784382333	0.200253792
0.325733	7.316251917	0.562595738	0.134445375	12.00784167	1.360815125	0.205997588	21.43431167	2.756912792	0.197003746
0.327867	7.310740333	0.565711296	0.145373401	12.00263125	1.357967375	0.2096301	21.43595833	2.747244	0.1788386
0.33	7.319052458	0.549019283	0.140840753	12.00846083	1.323689925	0.193844446	21.41596458	2.684763792	0.185715879
0.332133	7.3118595	0.542140283	0.124003811	11.99826042	1.315420083	0.2074852	21.45655417	2.659643667	0.168299888
0.334267	7.304546917	0.513966754	0.117778573	11.99282458	1.269651892	0.223728546	21.43182375	2.670750042	0.146865104
0.3364	7.3049535	0.513544888	0.109507112	11.99895333	1.278122592	0.218503433	21.40456	2.640522	0.163010158
0.338533	7.301353917	0.507931513	0.101481668	11.99288292	1.254911217	0.212367633	21.4035725	2.581551	0.165625404
0.340667	7.28878625	0.478326217	0.124093968	11.98432708	1.242218213	0.212721783	21.39017708	2.551569458	0.213824688
0.3428	7.292797208	0.476336679	0.117396367	11.97705208	1.221332867	0.197794363	21.37819083	2.540208292	0.205398358
0.344933	7.301290875	0.48272475	0.106824111	11.97560667	1.215477658	0.219710571	21.36496167	2.544391625	0.203248325
0.347067	7.292962875	0.477149971	0.099012021	11.98517875	1.203961754	0.213363792	21.36676583	2.500246708	0.202372829
0.3492	7.284894917	0.479648625	0.096792853	11.97737792	1.176035092	0.206691517	21.362685	2.448318625	0.175680113
0.351333	7.290930167	0.45042115	0.107226735	11.97197333	1.165795204	0.202260021	21.34510208	2.449440167	0.146849888
0.353467	7.289773792	0.445759721	0.110070803	11.96446917	1.164829125	0.206331725	21.33798125	2.435374458	0.147532663
0.3556	7.289319667	0.446741013	0.096228308	11.95827375	1.1395847	0.219605042	21.34244042	2.383251292	0.153315829
0.357733	7.2756125	0.420208413	0.098780729	11.95375292	1.096192783	0.226964079	21.34412792	2.37331525	0.170244417
0.359867	7.271028708	0.415718679	0.100296072	11.94670917	1.090207346	0.220637583	21.33023333	2.386624042	0.174560658
0.362	7.266688333	0.40001665	0.095384262	11.94973708	1.068039317	0.210092396	21.31382167	2.325777292	0.168482583
0.364133	7.260421542	0.40280215	0.099662833	11.9482725	1.062682967	0.205451013	21.30432125	2.319948542	0.163595083
0.366267	7.263446	0.398027863	0.097546494	11.94345917	1.047880775	0.199006308	21.31684125	2.289812125	0.174547771
0.3684	7.267513958	0.393586846	0.105024771	11.93574958	1.043803804	0.206396133	21.32542333	2.30962425	0.150028121
0.370533	7.252910375	0.389398704	0.105992689	11.92914583	1.028367096	0.205445775	21.31139375	2.297681208	0.141856567
0.372667	7.24409525	0.376587454	0.108732818	11.92476667	1.002740021	0.217271563	21.31523	2.261875167	0.169410613
0.3748	7.245306208	0.368571663	0.100761907	11.91987167	0.998292792	0.213583742	21.30412333	2.223571167	0.158854854
0.376933	7.246338083	0.3717336	0.08721117	11.91844542	0.992505496	0.200603775	21.26687958	2.183142292	0.158775188
0.379067	7.242688167	0.364212117	0.080712043	11.91909708	0.982417833	0.209225538	21.26923542	2.230299208	0.154014958
0.3812	7.237500625	0.368342188	0.095433576	11.911475	0.95141995	0.219664146	21.27289708	2.222848167	0.155088838
0.383333	7.237755375	0.368209346	0.099718087	11.90114792	0.944029213	0.216882304	21.25487958	2.199664875	0.168344029
0.385467	7.239487042	0.351804925	0.087812574	11.90196708	0.952235196	0.196631717	21.24413958	2.171699083	0.145633746
0.3876	7.23191075	0.345292488	0.091730205	11.89942417	0.941893546	0.187033404	21.2333225	2.133195	0.133178563
0.389733	7.212903917	0.345224396	0.09097713	11.89539667	0.936936696	0.194413033	21.2282325	2.109964167	0.151737067
0.391867	7.208749167	0.345632954	0.093656906	11.89267042	0.920297683	0.205697625	21.22274375	2.102786292	0.143281929
0.394	7.210208667	0.330852429	0.088430844	11.88458583	0.891627583	0.21090575	21.22427458	2.100797	0.149727263
0.396133	7.206428042	0.315368246	0.088496893	11.87979458	0.89630465	0.198486296	21.21685042	2.09429825	0.157491879
0.398267	7.207794458	0.320088325	0.095258999	11.88117958	0.888799146	0.194121263	21.19935458	2.067592833	0.159557625
0.4004	7.205666792	0.326067029	0.087358289	11.87199542	0.879627133	0.192924579	21.20215375	2.055343375	0.151705183
0.402533	7.186978833	0.311747671	0.087426028	11.86676083	0.866735029	0.192554758	21.18661917	2.030489417	0.145747088
0.404667	7.173540042	0.312681688	0.087777588	11.8653725	0.868477633	0.201864263	21.18820917	2.005977625	0.149240996
