-4.5012	9.6336	0.0836669	-0.0193979	14.7166	0.0484873	-0.0325452	23.5547	-0.0226343	-0.121074
-4.49907	9.63882	0.0795685	-0.0240663	14.7095	0.0361228	-0.0251305	23.5511	-0.0312582	-0.116234
-4.49693	9.68125	0.0688289	-0.0357509	14.6882	0.0501624	-0.0439381	23.5937	-0.0456272	-0.130859
-4.4948	9.68356	0.0488256	-0.0358603	14.7115	0.0402192	-0.0502593	23.5938	-0.0225973	-0.0979752
-4.49267	9.68055	0.0478622	-0.0332638	14.6707	0.0269389	-0.0444212	23.6043	-0.0581001	-0.118563
-4.49053	9.66909	0.0418583	-0.0286206	14.6815	0.0235737	-0.0375428	23.6074	-0.0319506	-0.100325
-4.4884	9.66827	0.0536534	-0.0126039	14.6955	0.0263904	-0.0314718	23.6101	-0.0380623	-0.0957967
-4.48627	9.66104	0.0700359	-0.0121604	14.6672	0.0249308	-0.0175451	23.6155	-0.0608202	-0.113746
-4.48413	9.65925	0.0567562	-0.018785	14.6532	0.0307052	-0.0208869	23.6099	-0.035407	-0.0989003
-4.482	9.66892	0.0599975	-0.0164761	14.6477	0.0370202	-0.0243176	23.6079	-0.0510278	-0.109103
-4.47987	9.66118	0.0416711	-0.0260709	14.6425	0.0212928	-0.0307919	23.5973	-0.0269957	-0.10712
-4.47773	9.66806	0.0385928	-0.0282147	14.6514	0.0215216	-0.0324279	23.5885	-0.0228055	-0.0945007
-4.4756	9.65506	0.0437669	-0.0236053	14.6708	0.0322512	-0.0295457	23.5914	-0.0561538	-0.124185
-4.47347	9.65548	0.0629269	-0.0236761	14.6314	0.0233681	-0.0320199	23.5903	-0.0679097	-0.131846
-4.47133	9.64645	0.0777141	-0.0292956	14.6532	0.0315424	-0.0307647	23.5906	-0.0816868	-0.13986
-4.4692	9.65309	0.0795189	-0.02631	14.6416	0.0309601	-0.0264771	23.6001	-0.0781023	-0.152036
-4.46707	9.64345	0.0780149	-0.0271832	14.6221	0.00254616	-0.0313319	23.598	-0.071314	-0.139772
-4.46493	9.65017	0.0665435	-0.0218091	14.6318	0.00941384	-0.0427164	23.5966	-0.0513929	-0.118019
-4.4628	9.65073	0.0561469	-0.0179971	14.6095	-0.00669116	-0.0306056	23.5997	-0.0390294	-0.108881
-4.46067	9.65686	0.0459474	-0.0101763	14.621	-0.00362581	-0.0402309	23.5854	-0.0393295	-0.0901438
-4.45853	9.65834	0.0466915	-0.00136536	14.6556	0.00622144	-0.034691	23.5911	-0.0287511	-0.0897971
-4.4564	9.66002	0.0505757	-0.00915381	14.6532	0.0126838	-0.0294392	23.5864	-0.0390062	-0.0977269
-4.45427	9.66428	0.0438826	-0.015471	14.6811	0.02492	-0.0266449	23.5821	-0.0437104	-0.111448
-4.45213	9.65728	0.0520993	-0.0220596	14.6428	0.0260751	-0.0245294	23.5833	-0.0342806	-0.110542
-4.45	9.66352	0.0510867	-0.030224	14.6245	0.02998	-0.0231434	23.5861	-0.0335165	-0.110611
-4.44787	9.66009	0.0575536	-0.031942	14.6207	0.0341224	-0.0299837	23.5753	-0.031822	-0.118368
-4.44573	9.65891	0.0611284	-0.0248642	14.6093	0.034174	-0.0306849	23.5851	-0.0423443	-0.108772
-4.4436	9.65157	0.0637671	-0.0208976	14.6168	0.0355298	-0.0312772	23.584	-0.0532482	-0.118028
-4.44147	9.64895	0.0650176	-0.0188782	14.6178	0.0486079	-0.0326572	23.5839	-0.0507314	-0.120686
-4.43933	9.64428	0.0597769	-0.0161951	14.6045	0.0442342	-0.0278421	23.5904	-0.0631772	-0.120935
-4.4372	9.65198	0.0517201	-0.015938	14.6189	0.0373082	-0.0198495	23.5938	-0.055482	-0.116738
-4.43507	9.65202	0.0467188	-0.0293367	14.6008	0.0134363	-0.0130197	23.5863	-0.0427085	-0.114637
-4.43293	9.65446	0.0380062	-0.0330462	14.5871	0.00904345	-0.0141631	23.5915	-0.0478891	-0.109103
-4.4308	9.66413	0.040054	-0.0350242	14.5828	0.00204901	-0.019078	23.5872	-0.0441071	-0.108287
-4.42867	9.66094	0.0438295	-0.0355013	14.5754	0.00201453	-0.0246799	23.5843	-0.0368159	-0.0929599
-4.42653	9.66839	0.0458149	-0.0306328	14.5808	0.0110062	-0.0344724	23.5791	-0.0560202	-0.0941239
-4.4244	9.66183	0.0403327	-0.0273482	14.5921	0.0097109	-0.0311324	23.586	-0.0586986	-0.0905733
-4.42227	9.65992	0.0460373	-0.0353678	14.6104	0.0100284	-0.0401007	23.5705	-0.0494132	-0.0928845
-4.42013	9.65536	0.0351116	-0.0415795	14.6102	0.0161388	-0.0319737	23.5685	-0.0488552	-0.103754
-4.418	9.65339	0.0394751	-0.0395142	14.6296	0.0135254	-0.0328621	23.5684	-0.0386291	-0.112737
-4.41587	9.6548	0.0427825	-0.0334159	14.6069	0.0149904	-0.0303545	23.5547	-0.0303444	-0.112525
-4.41373	9.64622	0.036064	-0.0390371	14.6003	0.0185505	-0.0183588	23.5603	-0.0420979	-0.108968
-4.4116	9.64793	0.037274	-0.0246091	14.5728	0.00206707	-0.0226727	23.565	-0.051551	-0.117554
-4.40947	9.64468	0.0342808	-0.0373888	14.5767	0.00309133	-0.0300732	23.5702	-0.0614547	-0.110542
-4.40733	9.64955	0.0448727	-0.0415833	14.599	0.00894012	-0.0253631	23.5636	-0.0647387	-0.111523
-4.4052	9.65261	0.0479399	-0.0375498	14.6166	-0.00806287	-0.041935	23.5631	-0.0635642	-0.0977463
