-4.5012	NA	NA	NA	14.5441	-0.0334895	-0.0142317	NA	NA	NA
-4.49907	NA	NA	NA	14.5503	-0.0376191	-0.0172324	NA	NA	NA
-4.49693	NA	NA	NA	14.6292	-0.0454646	-0.0387472	NA	NA	NA
-4.4948	NA	NA	NA	14.6342	-0.038147	-0.0318701	NA	NA	NA
-4.49267	NA	NA	NA	14.6352	-0.0367882	-0.0376674	NA	NA	NA
-4.49053	NA	NA	NA	14.6318	-0.0246712	-0.029515	NA	NA	NA
-4.4884	NA	NA	NA	14.6214	-0.0313287	-0.0321363	NA	NA	NA
-4.48627	NA	NA	NA	14.5988	-0.0391227	-0.0357786	NA	NA	NA
-4.48413	NA	NA	NA	14.6123	-0.067807	-0.0483459	NA	NA	NA
-4.482	NA	NA	NA	14.6004	-0.0755904	-0.056987	NA	NA	NA
-4.47987	NA	NA	NA	14.5875	-0.0677276	-0.0479785	NA	NA	NA
-4.47773	NA	NA	NA	14.5655	-0.0533705	-0.0515475	NA	NA	NA
-4.4756	NA	NA	NA	14.5347	-0.0573561	-0.0338173	NA	NA	NA
-4.47347	NA	NA	NA	14.5521	-0.0341226	-0.0219283	NA	NA	NA
-4.47133	NA	NA	NA	14.569	-0.0356213	-0.0226547	NA	NA	NA
-4.4692	NA	NA	NA	14.5988	-0.0364149	-0.0320211	NA	NA	NA
-4.46707	NA	NA	NA	14.5975	-0.0106845	-0.0301216	NA	NA	NA
-4.46493	NA	NA	NA	14.5848	-0.0236818	-0.031671	NA	NA	NA
-4.4628	NA	NA	NA	14.5545	-0.0298211	-0.0317764	NA	NA	NA
-4.46067	NA	NA	NA	14.537	-0.0290796	-0.0338422	NA	NA	NA
-4.45853	NA	NA	NA	14.5289	-0.0578035	-0.0343519	NA	NA	NA
-4.4564	NA	NA	NA	14.5228	-0.0528331	-0.0510566	NA	NA	NA
-4.45427	NA	NA	NA	14.5274	-0.0607047	-0.0397858	NA	NA	NA
-4.45213	NA	NA	NA	14.5224	-0.0463955	-0.0421817	NA	NA	NA
-4.45	NA	NA	NA	14.5543	-0.0473094	-0.0406697	NA	NA	NA
-4.44787	NA	NA	NA	14.5541	-0.0551589	-0.0301604	NA	NA	NA
-4.44573	NA	NA	NA	14.5562	-0.0594263	-0.0412392	NA	NA	NA
-4.4436	NA	NA	NA	14.5594	-0.064589	-0.0345679	NA	NA	NA
-4.44147	NA	NA	NA	14.5361	-0.0574645	-0.0311861	NA	NA	NA
-4.43933	NA	NA	NA	14.5253	-0.0355466	-0.0349302	NA	NA	NA
-4.4372	NA	NA	NA	14.5248	-0.0405672	-0.0349715	NA	NA	NA
-4.43507	NA	NA	NA	14.5311	-0.0189911	-0.0168337	NA	NA	NA
-4.43293	NA	NA	NA	14.5295	-0.0159093	-0.0265383	NA	NA	NA
-4.4308	NA	NA	NA	14.5468	-0.0258453	-0.0156112	NA	NA	NA
-4.42867	NA	NA	NA	14.5632	-0.0199138	-0.0182959	NA	NA	NA
-4.42653	NA	NA	NA	14.5517	-0.0320852	-0.027028	NA	NA	NA
-4.4244	NA	NA	NA	14.5518	-0.0161581	-0.00834403	NA	NA	NA
-4.42227	NA	NA	NA	14.5488	-0.0112548	-0.011355	NA	NA	NA
-4.42013	NA	NA	NA	14.5409	0.000990717	-0.0025862	NA	NA	NA
-4.418	NA	NA	NA	14.5377	-0.00404749	-0.00759057	NA	NA	NA
-4.41587	NA	NA	NA	14.5571	-0.0247324	-0.0193956	NA	NA	NA
-4.41373	NA	NA	NA	14.5383	-0.0467631	-0.0377387	NA	NA	NA
-4.4116	NA	NA	NA	14.548	-0.0648281	-0.0534998	NA	NA	NA
-4.40947	NA	NA	NA	14.5376	-0.0626424	-0.0488835	NA	NA	NA
-4.40733	NA	NA	NA	14.4964	-0.0480133	-0.0402622	NA	NA	NA
-4.4052	NA	NA	NA	14.5143	-0.0402557	-0.0313816	NA	NA	NA
-4.40307	NA	NA	NA	14.4998	-0.0381097	-0.0213108	NA	NA	NA
-4.40093	NA	NA	NA	14.5247	-0.0407312	-0.0346682	NA	NA	NA
-4.3988	NA	NA	NA	14.5237	-0.0426604	-0.0427865	NA	NA	NA
-4.39667	NA	NA	NA	14.5279	-0.0492591	-0.0485911	NA	NA	NA
-4.39453	NA	NA	NA	14.5118	-0.0387552	-0.0428078	NA	NA	NA
-4.3924	NA	NA	NA	14.5056	-0.0369599	-0.0344718	NA	NA	NA
-4.39027	NA	NA	NA	14.4908	-0.0375061	-0.019406	NA	NA	NA
-4.38813	NA	NA	NA	14.4972	-0.0175497	-0.0118252	NA	NA	NA
-4.386	NA	NA	NA	14.4887	-0.0283857	-0.012858	NA	NA	NA
-4.38387	NA	NA	NA	14.5057	-0.0199794	-0.0142156	NA	NA	NA
-4.38173	NA	NA	NA	14.5006	-0.0211686	-0.0179762	NA	NA	NA
-4.3796	NA	NA	NA	14.4807	-0.0297192	-0.0243637	NA	NA	NA
-4.37747	NA	NA	NA	14.4869	-0.0274543	-0.0383098	NA	NA	NA
-4.37533	NA	NA	NA	14.4869	-0.0322646	-0.0390252	NA	NA	NA
-4.3732	NA	NA	NA	14.4897	-0.0292337	-0.0397494	NA	NA	NA
-4.37107	NA	NA	NA	14.5067	-0.0374416	-0.039542	NA	NA	NA
-4.36893	NA	NA	NA	14.4994	-0.0284857	-0.0299129	NA	NA	NA
-4.3668	NA	NA	NA	14.48	-0.0373587	-0.0269324	NA	NA	NA
-4.36467	NA	NA	NA	14.4818	-0.0535633	-0.0198879	NA	NA	NA
-4.36253	NA	NA	NA	14.4847	-0.0561301	-0.0234454	NA	NA	NA
-4.3604	NA	NA	NA	14.4794	-0.0611195	-0.0226452	NA	NA	NA
-4.35827	NA	NA	NA	14.4899	-0.0562563	-0.02932	NA	NA	NA
-4.35613	NA	NA	NA	14.4811	-0.0439683	-0.0235973	NA	NA	NA
-4.354	NA	NA	NA	14.4526	-0.0366576	-0.0285657	NA	NA	NA
-4.35187	NA	NA	NA	14.472	-0.0345249	-0.0209766	NA	NA	NA
-4.34973	NA	NA	NA	14.4735	-0.0330654	-0.0234775	NA	NA	NA
-4.3476	NA	NA	NA	14.4669	-0.0375059	-0.0250319	NA	NA	NA
-4.34547	NA	NA	NA	14.4996	-0.0400306	-0.0228857	NA	NA	NA
-4.34333	NA	NA	NA	14.4795	-0.046545	-0.0242	NA	NA	NA
-4.3412	NA	NA	NA	14.4516	-0.0551412	-0.0288913	NA	NA	NA
